,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Name,Date
268,221.44,224.2,218.45,223.23,33181300,0.0,0,FB,"Facebook, Inc.",2020-01-29
269,206.53,211.43,204.75,209.53,48775500,0.0,0,FB,"Facebook, Inc.",2020-01-30
270,208.43,208.69,201.06,201.91,31359900,0.0,0,FB,"Facebook, Inc.",2020-01-31
271,203.44,205.14,202.5,204.19,15510500,0.0,0,FB,"Facebook, Inc.",2020-02-03
272,206.62,210.6,205.2,209.83,19628900,0.0,0,FB,"Facebook, Inc.",2020-02-04
273,212.51,212.73,208.71,210.11,12538200,0.0,0,FB,"Facebook, Inc.",2020-02-05
274,210.47,211.19,209.34,210.85,10567500,0.0,0,FB,"Facebook, Inc.",2020-02-06
275,210.3,212.82,209.93,212.33,12242500,0.0,0,FB,"Facebook, Inc.",2020-02-07
276,211.52,213.8,210.66,213.06,11856400,0.0,0,FB,"Facebook, Inc.",2020-02-10
277,210.19,210.86,206.51,207.19,25030800,0.0,0,FB,"Facebook, Inc.",2020-02-11
278,207.85,211.22,207.4,210.76,13813700,0.0,0,FB,"Facebook, Inc.",2020-02-12
279,209.52,214.33,209.18,213.14,15396600,0.0,0,FB,"Facebook, Inc.",2020-02-13
280,214.0,214.93,212.65,214.18,10741700,0.0,0,FB,"Facebook, Inc.",2020-02-14
281,213.55,217.98,213.4,217.8,15609200,0.0,0,FB,"Facebook, Inc.",2020-02-18
282,217.99,218.32,216.11,217.49,12135100,0.0,0,FB,"Facebook, Inc.",2020-02-19
283,216.52,218.77,212.95,214.58,13109200,0.0,0,FB,"Facebook, Inc.",2020-02-20
284,213.48,214.24,208.83,210.18,14092300,0.0,0,FB,"Facebook, Inc.",2020-02-21
285,201.8,203.65,198.17,200.72,23080100,0.0,0,FB,"Facebook, Inc.",2020-02-24
286,202.25,203.5,195.95,196.77,21433500,0.0,0,FB,"Facebook, Inc.",2020-02-25
287,197.19,201.21,195.49,197.2,16524500,0.0,0,FB,"Facebook, Inc.",2020-02-26
288,191.82,195.88,189.5,189.75,21682600,0.0,0,FB,"Facebook, Inc.",2020-02-27
289,182.7,192.74,181.82,192.47,32583500,0.0,0,FB,"Facebook, Inc.",2020-02-28
290,194.03,196.57,188.85,196.44,24949000,0.0,0,FB,"Facebook, Inc.",2020-03-02
291,196.22,197.24,183.97,185.89,27984100,0.0,0,FB,"Facebook, Inc.",2020-03-03
292,189.17,191.83,186.39,191.76,23062500,0.0,0,FB,"Facebook, Inc.",2020-03-04
293,186.78,188.99,183.89,185.17,19333400,0.0,0,FB,"Facebook, Inc.",2020-03-05
294,178.33,183.78,176.26,181.09,24559600,0.0,0,FB,"Facebook, Inc.",2020-03-06
295,169.6,175.0,165.19,169.5,29949000,0.0,0,FB,"Facebook, Inc.",2020-03-09
296,174.67,178.29,169.5,178.19,24517800,0.0,0,FB,"Facebook, Inc.",2020-03-10
297,174.01,175.88,167.66,170.24,20373900,0.0,0,FB,"Facebook, Inc.",2020-03-11
298,159.54,166.6,154.34,154.47,43266300,0.0,0,FB,"Facebook, Inc.",2020-03-12
299,163.53,170.79,157.6,170.28,35028600,0.0,0,FB,"Facebook, Inc.",2020-03-13
300,152.32,159.13,143.1,146.01,39120400,0.0,0,FB,"Facebook, Inc.",2020-03-16
301,150.74,153.94,140.0,149.42,34255600,0.0,0,FB,"Facebook, Inc.",2020-03-17
302,139.75,148.18,137.1,146.96,37553100,0.0,0,FB,"Facebook, Inc.",2020-03-18
303,146.62,159.93,144.8,153.13,39862300,0.0,0,FB,"Facebook, Inc.",2020-03-19
304,156.02,159.27,148.0,149.73,32568400,0.0,0,FB,"Facebook, Inc.",2020-03-20
305,149.66,152.31,142.25,148.1,29830800,0.0,0,FB,"Facebook, Inc.",2020-03-23
306,155.21,161.31,152.57,160.98,30440400,0.0,0,FB,"Facebook, Inc.",2020-03-24
307,158.92,162.99,153.06,156.21,35184300,0.0,0,FB,"Facebook, Inc.",2020-03-25
308,158.25,164.0,157.02,163.34,26556800,0.0,0,FB,"Facebook, Inc.",2020-03-26
309,158.2,160.09,154.75,156.79,24861900,0.0,0,FB,"Facebook, Inc.",2020-03-27
310,1350.0,1353.0,1334.02,1336.14,1050900,0.0,0,GOOG,Alphabet Inc.,2019-12-30
311,1330.11,1338.0,1329.08,1337.02,961800,0.0,0,GOOG,Alphabet Inc.,2019-12-31
312,1341.55,1368.14,1341.55,1367.37,1406600,0.0,0,GOOG,Alphabet Inc.,2020-01-02
313,1347.86,1372.5,1345.54,1360.66,1186400,0.0,0,GOOG,Alphabet Inc.,2020-01-03
314,1350.0,1396.5,1350.0,1394.21,1732300,0.0,0,GOOG,Alphabet Inc.,2020-01-06
315,1397.94,1402.99,1390.38,1393.34,1502700,0.0,0,GOOG,Alphabet Inc.,2020-01-07
316,1392.08,1411.58,1390.84,1404.32,1528000,0.0,0,GOOG,Alphabet Inc.,2020-01-08
317,1420.57,1427.33,1410.27,1419.83,1500900,0.0,0,GOOG,Alphabet Inc.,2020-01-09
318,1427.56,1434.93,1418.35,1429.73,1820700,0.0,0,GOOG,Alphabet Inc.,2020-01-10
319,1436.13,1440.52,1426.02,1439.23,1652300,0.0,0,GOOG,Alphabet Inc.,2020-01-13
320,1439.01,1441.8,1428.37,1430.88,1558900,0.0,0,GOOG,Alphabet Inc.,2020-01-14
321,1430.21,1441.4,1430.21,1439.2,1282700,0.0,0,GOOG,Alphabet Inc.,2020-01-15
322,1447.44,1451.99,1440.92,1451.7,1173700,0.0,0,GOOG,Alphabet Inc.,2020-01-16
323,1462.91,1481.3,1458.22,1480.39,2396200,0.0,0,GOOG,Alphabet Inc.,2020-01-17
324,1479.12,1491.85,1471.2,1484.4,2036700,0.0,0,GOOG,Alphabet Inc.,2020-01-21
325,1491.0,1503.21,1484.93,1485.95,1610800,0.0,0,GOOG,Alphabet Inc.,2020-01-22
326,1487.64,1495.52,1482.1,1486.65,1351200,0.0,0,GOOG,Alphabet Inc.,2020-01-23
327,1493.59,1495.49,1465.25,1466.71,1784600,0.0,0,GOOG,Alphabet Inc.,2020-01-24
328,1431.0,1438.07,1421.2,1433.9,1755200,0.0,0,GOOG,Alphabet Inc.,2020-01-27
329,1443.0,1456.0,1432.47,1452.56,1577400,0.0,0,GOOG,Alphabet Inc.,2020-01-28
330,1458.8,1465.43,1446.74,1458.63,1077700,0.0,0,GOOG,Alphabet Inc.,2020-01-29
331,1439.96,1457.28,1436.4,1455.84,1339400,0.0,0,GOOG,Alphabet Inc.,2020-01-30
332,1468.9,1470.13,1428.53,1434.23,2417200,0.0,0,GOOG,Alphabet Inc.,2020-01-31
333,1462.0,1490.0,1458.99,1485.94,3055200,0.0,0,GOOG,Alphabet Inc.,2020-02-03
334,1457.07,1469.5,1426.3,1447.07,3933000,0.0,0,GOOG,Alphabet Inc.,2020-02-04
335,1462.42,1463.84,1430.56,1448.23,1986200,0.0,0,GOOG,Alphabet Inc.,2020-02-05
336,1450.33,1482.0,1449.57,1476.23,1679400,0.0,0,GOOG,Alphabet Inc.,2020-02-06
337,1467.3,1485.84,1466.35,1479.23,1172300,0.0,0,GOOG,Alphabet Inc.,2020-02-07
338,1474.32,1509.5,1474.32,1508.68,1419900,0.0,0,GOOG,Alphabet Inc.,2020-02-10
339,1511.81,1529.63,1505.64,1508.79,1344600,0.0,0,GOOG,Alphabet Inc.,2020-02-11
340,1514.48,1520.69,1508.11,1518.27,1167600,0.0,0,GOOG,Alphabet Inc.,2020-02-12
341,1512.69,1527.18,1504.6,1514.66,929500,0.0,0,GOOG,Alphabet Inc.,2020-02-13
342,1515.6,1520.74,1507.34,1520.74,1197800,0.0,0,GOOG,Alphabet Inc.,2020-02-14
343,1515.0,1531.63,1512.59,1519.67,1120700,0.0,0,GOOG,Alphabet Inc.,2020-02-18
344,1525.07,1532.11,1521.4,1526.69,949300,0.0,0,GOOG,Alphabet Inc.,2020-02-19
345,1522.0,1529.64,1506.82,1518.15,1096600,0.0,0,GOOG,Alphabet Inc.,2020-02-20
346,1508.03,1512.21,1480.44,1485.11,1731700,0.0,0,GOOG,Alphabet Inc.,2020-02-21
347,1426.11,1436.97,1411.39,1421.59,2867100,0.0,0,GOOG,Alphabet Inc.,2020-02-24
348,1433.0,1438.14,1382.4,1388.45,2478300,0.0,0,GOOG,Alphabet Inc.,2020-02-25
349,1396.14,1415.7,1379.0,1393.18,2202400,0.0,0,GOOG,Alphabet Inc.,2020-02-26
350,1362.06,1371.7,1317.17,1318.09,2978300,0.0,0,GOOG,Alphabet Inc.,2020-02-27
351,1277.5,1341.14,1271.0,1339.33,3790600,0.0,0,GOOG,Alphabet Inc.,2020-02-28
352,1351.61,1390.87,1326.81,1389.11,2431500,0.0,0,GOOG,Alphabet Inc.,2020-03-02
353,1399.42,1410.15,1332.0,1341.39,2402300,0.0,0,GOOG,Alphabet Inc.,2020-03-03
354,1359.23,1388.09,1343.11,1386.52,1913300,0.0,0,GOOG,Alphabet Inc.,2020-03-04
355,1350.2,1358.91,1305.1,1319.04,2561300,0.0,0,GOOG,Alphabet Inc.,2020-03-05
356,1277.06,1306.22,1261.05,1298.41,2660600,0.0,0,GOOG,Alphabet Inc.,2020-03-06
357,1205.3,1254.76,1200.0,1215.56,3365400,0.0,0,GOOG,Alphabet Inc.,2020-03-09
358,1260.0,1281.15,1218.77,1280.39,2611400,0.0,0,GOOG,Alphabet Inc.,2020-03-10
359,1249.7,1260.96,1196.07,1215.41,2608500,0.0,0,GOOG,Alphabet Inc.,2020-03-11
360,1126.0,1193.87,1113.3,1114.91,4226700,0.0,0,GOOG,Alphabet Inc.,2020-03-12
361,1179.0,1219.76,1117.14,1219.73,3700100,0.0,0,GOOG,Alphabet Inc.,2020-03-13
362,1096.0,1152.27,1074.44,1084.33,4252400,0.0,0,GOOG,Alphabet Inc.,2020-03-16
363,1093.11,1130.86,1056.01,1119.8,3861500,0.0,0,GOOG,Alphabet Inc.,2020-03-17
364,1056.51,1106.5,1037.28,1096.8,4233400,0.0,0,GOOG,Alphabet Inc.,2020-03-18
365,1093.05,1157.97,1060.11,1115.29,3651100,0.0,0,GOOG,Alphabet Inc.,2020-03-19
366,1135.72,1143.99,1065.49,1072.32,3601800,0.0,0,GOOG,Alphabet Inc.,2020-03-20
367,1061.32,1071.32,1013.54,1056.62,4044100,0.0,0,GOOG,Alphabet Inc.,2020-03-23
368,1103.77,1135.0,1090.62,1134.46,3344500,0.0,0,GOOG,Alphabet Inc.,2020-03-24
369,1126.47,1148.9,1086.01,1102.49,4081500,0.0,0,GOOG,Alphabet Inc.,2020-03-25
370,1111.8,1169.97,1093.53,1161.75,3571700,0.0,0,GOOG,Alphabet Inc.,2020-03-26
371,1125.67,1150.67,1105.91,1110.71,3207200,0.0,0,GOOG,Alphabet Inc.,2020-03-27
372,49.4,49.4,48.53,48.6,15200,0.0,0,TCTZF,Tencent Holdings Limited,2019-12-30
373,47.0,48.89,47.0,48.3,14500,0.0,0,TCTZF,Tencent Holdings Limited,2019-12-31
374,49.51,49.88,49.01,49.88,11800,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-02
375,49.9,49.9,48.0,48.93,12000,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-03
376,48.35,48.95,47.69,48.7,8100,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-06
377,49.0,49.99,49.0,49.77,15800,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-07
378,48.12,50.08,48.12,49.65,35200,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-08
379,50.1,50.5,50.0,50.5,28900,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-09
380,52.09,52.09,50.2,51.27,12800,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-10
381,52.21,52.6,51.27,52.26,2067300,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-13
382,50.03,51.75,50.03,51.71,26300,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-14
383,51.6,51.6,51.15,51.19,30200,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-15
384,50.32,51.81,50.32,51.65,46900,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-16
385,50.33,53.31,50.33,51.62,7100,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-17
386,49.0,49.89,48.52,49.57,35700,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-21
387,48.98,50.15,48.59,49.63,9500,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-22
388,48.04,49.9,48.04,49.9,28600,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-23
389,48.12,49.95,48.12,49.0,13800,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-24
390,46.3,47.75,46.3,47.4,49800,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-27
391,47.28,48.41,47.28,47.55,111300,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-28
392,50.78,50.78,48.72,49.58,10100,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-29
393,49.43,49.72,47.94,49.0,40300,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-30
394,46.59,48.15,46.59,47.85,16700,0.0,0,TCTZF,Tencent Holdings Limited,2020-01-31
395,48.04,49.5,47.0,49.5,21600,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-03
396,51.05,51.6,49.99,51.1,45200,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-04
397,49.83,51.4,49.83,50.64,13500,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-05
398,51.0,51.6,51.0,51.25,55400,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-06
399,51.2,51.25,50.89,51.0,45800,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-07
400,49.29,52.0,49.29,51.83,58900,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-10
401,52.43,53.3,52.3,52.7,55700,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-11
402,52.48,53.75,52.48,53.48,13200,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-12
403,53.96,53.96,52.75,53.5,40100,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-13
404,53.69,54.25,52.0,53.3,6000,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-14
405,52.8,52.91,52.05,52.65,11300,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-18
406,54.25,54.25,52.0,53.2,21000,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-19
407,53.2,53.2,52.05,52.25,35900,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-20
408,49.97,52.0,49.97,51.4,17600,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-21
409,48.16,49.86,48.16,49.55,112700,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-24
410,49.47,51.33,49.47,50.57,97400,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-25
411,49.74,51.7,49.74,51.3,31200,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-26
412,49.39,52.08,48.77,50.04,74600,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-27
413,48.31,49.65,47.98,49.65,32500,0.0,0,TCTZF,Tencent Holdings Limited,2020-02-28
414,49.6,50.25,48.08,50.02,98500,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-02
415,52.17,52.17,50.06,50.42,30900,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-03
416,49.81,51.43,49.81,51.0,33700,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-04
417,50.67,52.0,50.67,51.34,68900,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-05
418,50.4,50.59,49.0,49.53,20700,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-06
419,46.25,49.53,46.25,47.85,69700,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-09
420,50.0,50.0,48.5,49.62,34000,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-10
421,47.15,48.5,47.15,48.1,24000,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-11
422,44.15,45.8,42.45,43.98,65300,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-12
423,46.24,49.22,44.46,46.17,187900,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-13
424,40.05,43.54,40.05,42.0,99200,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-16
425,43.0,45.25,43.0,44.4,88600,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-17
426,41.15,43.43,41.0,41.85,120300,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-18
427,42.47,45.85,42.47,45.6,37000,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-19
428,46.5,47.0,44.7,44.96,53900,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-20
429,43.14,46.7,43.14,46.3,32300,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-23
430,49.65,49.65,47.35,48.45,62200,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-24
431,48.72,50.2,48.5,49.1,36500,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-25
432,49.5,52.43,49.5,50.88,79400,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-26
433,46.84,51.2,46.84,48.9,30100,0.0,0,TCTZF,Tencent Holdings Limited,2020-03-27
434,125.93,127.89,125.31,126.29,2216700,0.0,0,BIDU,"Baidu, Inc.",2019-12-30
435,125.53,126.9,124.67,126.4,1863900,0.0,0,BIDU,"Baidu, Inc.",2019-12-31
436,129.49,138.64,129.44,138.22,8001400,0.0,0,BIDU,"Baidu, Inc.",2020-01-02
437,134.58,137.16,133.78,133.8,5184800,0.0,0,BIDU,"Baidu, Inc.",2020-01-03
438,132.78,136.74,132.51,135.94,3930700,0.0,0,BIDU,"Baidu, Inc.",2020-01-06
439,138.19,139.47,135.4,136.7,4535800,0.0,0,BIDU,"Baidu, Inc.",2020-01-07
440,136.74,139.17,135.7,137.83,3818900,0.0,0,BIDU,"Baidu, Inc.",2020-01-08
441,141.0,142.48,140.02,140.86,6278800,0.0,0,BIDU,"Baidu, Inc.",2020-01-09
442,142.62,144.76,140.86,144.51,6739500,0.0,0,BIDU,"Baidu, Inc.",2020-01-10
443,147.0,147.38,141.75,142.26,6549300,0.0,0,BIDU,"Baidu, Inc.",2020-01-13
444,140.68,142.2,138.01,140.04,4878500,0.0,0,BIDU,"Baidu, Inc.",2020-01-14
445,139.57,141.17,138.39,139.4,3710400,0.0,0,BIDU,"Baidu, Inc.",2020-01-15
446,142.61,142.62,138.8,139.49,4069900,0.0,0,BIDU,"Baidu, Inc.",2020-01-16
447,140.61,140.99,138.35,139.61,4232600,0.0,0,BIDU,"Baidu, Inc.",2020-01-17
448,136.49,139.0,134.4,137.1,4090600,0.0,0,BIDU,"Baidu, Inc.",2020-01-21
449,138.55,138.87,134.72,134.8,4444000,0.0,0,BIDU,"Baidu, Inc.",2020-01-22
450,132.22,134.38,131.17,134.2,4153900,0.0,0,BIDU,"Baidu, Inc.",2020-01-23
451,134.25,134.4,128.31,130.0,4309800,0.0,0,BIDU,"Baidu, Inc.",2020-01-24
452,122.0,127.39,121.0,126.28,5428600,0.0,0,BIDU,"Baidu, Inc.",2020-01-27
453,128.05,128.3,125.82,126.93,2778500,0.0,0,BIDU,"Baidu, Inc.",2020-01-28
454,127.97,128.18,126.08,126.47,2428800,0.0,0,BIDU,"Baidu, Inc.",2020-01-29
455,123.3,126.11,122.32,125.74,2952100,0.0,0,BIDU,"Baidu, Inc.",2020-01-30
456,123.2,123.88,122.0,123.56,4880900,0.0,0,BIDU,"Baidu, Inc.",2020-01-31
457,127.15,133.78,126.9,130.49,7711200,0.0,0,BIDU,"Baidu, Inc.",2020-02-03
458,134.7,134.95,131.11,131.37,3873200,0.0,0,BIDU,"Baidu, Inc.",2020-02-04
459,134.52,134.58,129.46,130.75,3523200,0.0,0,BIDU,"Baidu, Inc.",2020-02-05
460,132.25,133.74,130.34,133.16,3208200,0.0,0,BIDU,"Baidu, Inc.",2020-02-06
461,131.02,131.84,129.7,130.91,2765700,0.0,0,BIDU,"Baidu, Inc.",2020-02-07
462,129.26,131.69,129.2,131.05,3326700,0.0,0,BIDU,"Baidu, Inc.",2020-02-10
463,133.51,136.82,132.72,133.99,3546100,0.0,0,BIDU,"Baidu, Inc.",2020-02-11
464,136.73,138.5,134.66,137.49,3636600,0.0,0,BIDU,"Baidu, Inc.",2020-02-12
465,135.02,136.3,133.23,135.18,3150300,0.0,0,BIDU,"Baidu, Inc.",2020-02-13
466,135.9,135.9,134.05,134.57,1697400,0.0,0,BIDU,"Baidu, Inc.",2020-02-14
467,134.02,134.79,132.49,134.18,2817000,0.0,0,BIDU,"Baidu, Inc.",2020-02-18
468,134.24,135.88,132.8,135.81,2118400,0.0,0,BIDU,"Baidu, Inc.",2020-02-19
469,135.0,136.32,131.21,132.46,3662400,0.0,0,BIDU,"Baidu, Inc.",2020-02-20
470,131.35,131.55,128.08,129.8,3095900,0.0,0,BIDU,"Baidu, Inc.",2020-02-21
471,122.7,127.35,122.14,125.83,4581500,0.0,0,BIDU,"Baidu, Inc.",2020-02-24
472,128.36,128.44,123.6,124.43,5139300,0.0,0,BIDU,"Baidu, Inc.",2020-02-25
473,124.02,127.38,121.63,123.54,5128000,0.0,0,BIDU,"Baidu, Inc.",2020-02-26
474,122.01,124.16,119.35,119.91,6693400,0.0,0,BIDU,"Baidu, Inc.",2020-02-27
475,115.0,120.5,114.81,119.98,9801600,0.0,0,BIDU,"Baidu, Inc.",2020-02-28
476,122.8,122.97,117.83,120.77,6238800,0.0,0,BIDU,"Baidu, Inc.",2020-03-02
477,121.4,122.62,115.68,117.97,5499400,0.0,0,BIDU,"Baidu, Inc.",2020-03-03
478,119.29,121.79,119.13,121.41,4214100,0.0,0,BIDU,"Baidu, Inc.",2020-03-04
479,118.37,120.32,117.6,118.24,3046900,0.0,0,BIDU,"Baidu, Inc.",2020-03-05
480,114.99,116.91,112.22,113.74,4853000,0.0,0,BIDU,"Baidu, Inc.",2020-03-06
481,106.94,110.06,105.05,106.65,7367800,0.0,0,BIDU,"Baidu, Inc.",2020-03-09
482,110.86,111.92,106.86,111.91,5051200,0.0,0,BIDU,"Baidu, Inc.",2020-03-10
483,109.6,110.7,107.56,108.25,3854200,0.0,0,BIDU,"Baidu, Inc.",2020-03-11
484,100.05,102.48,97.42,99.0,9414500,0.0,0,BIDU,"Baidu, Inc.",2020-03-12
485,104.71,105.61,94.66,100.29,6827500,0.0,0,BIDU,"Baidu, Inc.",2020-03-13
486,90.92,96.73,89.68,89.68,6482100,0.0,0,BIDU,"Baidu, Inc.",2020-03-16
487,89.72,92.28,85.05,91.13,6343000,0.0,0,BIDU,"Baidu, Inc.",2020-03-17
488,84.6,92.89,82.0,83.62,9479800,0.0,0,BIDU,"Baidu, Inc.",2020-03-18
489,83.34,91.66,83.21,89.62,6258600,0.0,0,BIDU,"Baidu, Inc.",2020-03-19
490,91.25,93.16,87.72,88.66,5689900,0.0,0,BIDU,"Baidu, Inc.",2020-03-20
491,89.03,92.15,86.23,91.22,4709300,0.0,0,BIDU,"Baidu, Inc.",2020-03-23
492,95.18,98.92,95.05,96.43,5640100,0.0,0,BIDU,"Baidu, Inc.",2020-03-24
493,97.0,102.05,95.08,96.92,6231000,0.0,0,BIDU,"Baidu, Inc.",2020-03-25
494,98.61,102.46,97.32,101.82,5109500,0.0,0,BIDU,"Baidu, Inc.",2020-03-26
495,98.5,99.12,96.33,97.63,4111900,0.0,0,BIDU,"Baidu, Inc.",2020-03-27
